,index,timestamp,input_rate,datetime,seconds,minutes,backpressure,busy_time,CPU_load,idle_time,lag,latency,taskmanager,throughput
0,2,2022-09-29 22:27:04,44963.07448416667,2022-09-29 22:27:04,0,0.0,0.0,0.0,0.5856762465266991,0.0,0.0,-0.001,8.0,0.0
1,3,2022-09-29 22:27:19,108590.56832030303,2022-09-29 22:27:19,15,0.25,28.5,0.0,0.996,0.2211833333333333,5098200.0,21.11775,8.0,8144.800000000001
2,4,2022-09-29 22:27:34,173009.61065545457,2022-09-29 22:27:34,30,0.5,64.85714285714286,0.0,0.997,0.2510455782312925,5617809.0,17.359,8.0,74530.05
3,5,2022-09-29 22:27:49,237405.5106739394,2022-09-29 22:27:49,45,0.75,77.11111111111111,0.0,0.9298967587034812,0.2736838095238095,5617809.0,2.520375,8.0,194629.5166666667
4,6,2022-09-29 22:28:04,247881.4909090909,2022-09-29 22:28:04,60,1.0,78.33333333333334,0.4908333333333333,0.7590306122448981,0.4902534722222222,5617809.0,0.0583749999999999,8.0,275519.11666666664
5,7,2022-09-29 22:28:19,245847.7636363636,2022-09-29 22:28:19,75,1.25,79.41666666666667,0.3706006944444444,0.7677555272108845,0.6102743055555556,3557562.0,0.017,8.0,327462.11666666664
6,8,2022-09-29 22:28:34,244165.5090909091,2022-09-29 22:28:34,90,1.5,54.083333333333336,0.26428125,0.6592714756115212,0.7236770833333334,3557562.0,0.011,8.0,322027.55
7,9,2022-09-29 22:28:49,242049.94545454544,2022-09-29 22:28:49,105,1.75,30.500000000000007,0.1678958333333333,0.6641384814795483,0.8278159722222221,77565.0,0.010625,8.0,262751.6
8,10,2022-09-29 22:29:04,241381.45454545453,2022-09-29 22:29:04,120,2.0,13.083333333333334,0.1312118055555555,0.6435275223873083,0.8663541666666666,80424.0,0.007625,8.0,242070.69999999995
9,11,2022-09-29 22:29:19,240266.70909090905,2022-09-29 22:29:19,135,2.25,10.333333333333332,0.1117951388888888,0.5338693689547974,0.8862604166666668,70512.0,0.01475,8.0,241125.2833333333
10,12,2022-09-29 22:29:34,239257.43636363637,2022-09-29 22:29:34,150,2.5,7.583333333333334,0.0973958333333333,0.5522426997394703,0.9010694444444444,70512.0,0.0035,8.0,240004.1
11,13,2022-09-29 22:29:49,238372.8909090909,2022-09-29 22:29:49,165,2.75,7.583333333333334,0.0873645833333333,0.5254193594104308,0.9117708333333334,44805.0,0.002,8.0,238962.21666666667
12,14,2022-09-29 22:30:04,241726.9818181818,2022-09-29 22:30:04,180,3.0,1.4166666666666667,0.0783333333333333,0.5708522488782748,0.9215486111111112,48417.0,0.003625,8.0,240053.93333333332
