,index,timestamp,input_rate,datetime,seconds,minutes,backpressure,busy_time,CPU_load,idle_time,lag,latency,taskmanager,throughput
0,14,1648906726,24284.678649680576,2022-04-02 13:38:46,0,0.0,0.0,0.0,0.4874641856742697,0.0,0.0,0.0,7,0.0
1,15,1648906741,63084.60792878788,2022-04-02 13:39:01,15,0.25,87.66666666666667,0.0,0.970752319109462,0.2268796296296296,2556456.0,22.72975,8,471.73333333333335
2,16,1648906756,102111.5735930303,2022-04-02 13:39:16,30,0.5,338.8333333333333,0.0,0.986234693877551,0.1468703703703703,4601295.0,31.337250000000004,8,14008.316666666666
3,17,1648906771,141295.43727636363,2022-04-02 13:39:31,45,0.75,484.6666666666667,0.0,0.8624803921568627,0.1354802469135802,5340744.0,35.129125,8,40237.75
4,18,1648906786,150161.16895342898,2022-04-02 13:39:46,60,1.0,578.25,0.640375,0.754,0.1693541666666667,5622114.0,37.204,8,73135.81666666667
5,19,1648906801,149325.36363636362,2022-04-02 13:40:01,75,1.25,765.4166666666666,0.5849010416666668,0.9333321328531412,0.15265625,5796345.0,33.789625,8,115924.18333333336
6,20,1648906816,148422.0181818182,2022-04-02 13:40:16,90,1.5,804.25,0.5281302083333334,0.9052745098039215,0.1798645833333333,5796345.0,30.353375,8,146476.25
7,21,1648906831,147504.5090909091,2022-04-02 13:40:31,105,1.75,771.6666666666666,0.5034375,0.8720392156862745,0.1966770833333332,5613717.0,26.305000000000003,8,166789.81666666665
8,22,1648906846,146323.74545454545,2022-04-02 13:40:46,120,2.0,689.25,0.5228333333333334,0.9355438175270108,0.185703125,5613717.0,21.76,8,184215.3
9,23,1648906861,144728.23211270582,2022-04-02 13:41:01,135,2.25,727.8333333333334,0.5280416666666667,0.8064591836734694,0.1833489583333333,4434642.0,17.7565,8,191620.0
10,24,1648906876,143237.41818181818,2022-04-02 13:41:16,150,2.5,734.9166666666667,0.51546875,0.7843995598239295,0.1945104166666666,4434642.0,12.475125,8,193073.05
11,25,1648906891,141397.0727272727,2022-04-02 13:41:31,165,2.75,716.3333333333334,0.5207135416666666,0.9341338304552588,0.2008958333333333,2846778.0,3.793875,8,196630.4
12,26,1648906906,142622.9818181818,2022-04-02 13:41:46,180,3.0,591.1666666666666,0.52328125,0.9239287715086034,0.2402552083333332,2846778.0,0.077625,8,196665.6833333333
13,27,1648906921,144562.04339860292,2022-04-02 13:42:01,195,3.25,419.1666666666667,0.4899999999999999,0.7215094037615047,0.3469374999999999,1452906.0,0.01,8,186264.51666666663
14,28,1648906936,146425.61818181816,2022-04-02 13:42:16,210,3.5,243.0,0.447984375,0.6821138455382152,0.4635885416666667,1452906.0,0.027375,8,175475.1333333333
