2022-02-22 08:40:15,
2022-02-22 08:40:30,
2022-02-22 08:40:45,
2022-02-22 08:41:00,
2022-02-22 08:41:15,
2022-02-22 08:41:30,
2022-02-22 08:41:45,
2022-02-22 08:42:00,
2022-02-22 08:42:15,
2022-02-22 08:42:30,150
2022-02-22 08:42:45,38918
2022-02-22 08:43:00,199598
2022-02-22 08:43:15,296371
2022-02-22 08:43:30,353989
2022-02-22 08:43:45,449129
2022-02-22 08:44:00,516495
2022-02-22 08:44:15,632251
2022-02-22 08:44:30,698762
2022-02-22 08:44:45,783127
2022-02-22 08:45:00,850380
2022-02-22 08:45:15,913969
2022-02-22 08:45:30,990402
2022-02-22 08:45:45,1074012
2022-02-22 08:46:00,
2022-02-22 08:46:15,1776067
2022-02-22 08:46:30,1816003
2022-02-22 08:46:45,1893753
2022-02-22 08:47:00,1944503
2022-02-22 08:47:15,1971759
2022-02-22 08:47:30,2005633
2022-02-22 08:47:45,2043601
2022-02-22 08:48:00,2070540
2022-02-22 08:48:15,2096139
2022-02-22 08:48:30,2118796
2022-02-22 08:48:45,2138067
2022-02-22 08:49:00,2158653
2022-02-22 08:49:15,2181853
2022-02-22 08:49:30,2207308
2022-02-22 08:49:45,3447193
2022-02-22 08:50:00,3464530
2022-02-22 08:50:15,3516023
2022-02-22 08:50:30,3530129
2022-02-22 08:50:45,3518955
2022-02-22 08:51:00,3521670
2022-02-22 08:51:15,3500354
2022-02-22 08:51:30,3504107
2022-02-22 08:51:45,3466079
2022-02-22 08:52:00,3466079
2022-02-22 08:52:15,3417207
2022-02-22 08:52:30,3411513
2022-02-22 08:52:45,3362866
2022-02-22 08:53:00,3362174
2022-02-22 08:53:15,
2022-02-22 08:53:30,4953212
2022-02-22 08:53:45,4967815
2022-02-22 08:54:00,4968238
2022-02-22 08:54:15,4885868
2022-02-22 08:54:30,4885000
2022-02-22 08:54:45,4780304
2022-02-22 08:55:00,4759830
2022-02-22 08:55:15,4654934
2022-02-22 08:55:30,4632977
2022-02-22 08:55:45,4525420
2022-02-22 08:56:00,4503195
2022-02-22 08:56:15,4386789
2022-02-22 08:56:30,4350855
2022-02-22 08:56:45,4230816
2022-02-22 08:57:00,6268688
2022-02-22 08:57:15,6293426
2022-02-22 08:57:30,6302013
2022-02-22 08:57:45,6302013
2022-02-22 08:58:00,6130864
2022-02-22 08:58:15,6130864
2022-02-22 08:58:30,5933968
2022-02-22 08:58:45,5933968
2022-02-22 08:59:00,5724438
2022-02-22 08:59:15,5724438
2022-02-22 08:59:30,5517527
2022-02-22 08:59:45,5517527
2022-02-22 09:00:00,5293475
2022-02-22 09:00:15,5293475
2022-02-22 09:00:30,5058274
2022-02-22 09:00:45,5520964
2022-02-22 09:01:00,7372309
2022-02-22 09:01:15,7411504
2022-02-22 09:01:30,7411504
2022-02-22 09:01:45,7411504
2022-02-22 09:02:00,7137608
2022-02-22 09:02:15,7137608
2022-02-22 09:02:30,6770834
2022-02-22 09:02:45,6770834
2022-02-22 09:03:00,6384454
2022-02-22 09:03:15,6384454
2022-02-22 09:03:30,6001055
2022-02-22 09:03:45,6001055
2022-02-22 09:04:00,5599892
2022-02-22 09:04:15,8098275
2022-02-22 09:04:30,8106162
2022-02-22 09:04:45,8106162
2022-02-22 09:05:00,8106162
2022-02-22 09:05:15,7684787
2022-02-22 09:05:30,7674871
2022-02-22 09:05:45,7232386
2022-02-22 09:06:00,7179813
2022-02-22 09:06:15,6721045
2022-02-22 09:06:30,6665107
2022-02-22 09:06:45,6197950
2022-02-22 09:07:00,6146939
2022-02-22 09:07:15,5680997
2022-02-22 09:07:30,5617959
2022-02-22 09:07:45,5159789
2022-02-22 09:08:00,5099119
2022-02-22 09:08:15,4625733
2022-02-22 09:08:30,4555959
