2022-02-22 08:40:00,
2022-02-22 08:40:15,
2022-02-22 08:40:30,
2022-02-22 08:40:45,
2022-02-22 08:41:00,
2022-02-22 08:41:15,
2022-02-22 08:41:30,
2022-02-22 08:41:45,
2022-02-22 08:42:00,
2022-02-22 08:42:15,
2022-02-22 08:42:30,
2022-02-22 08:42:45,54931
2022-02-22 08:43:00,102054
2022-02-22 08:43:15,149267
2022-02-22 08:43:30,189329
2022-02-22 08:43:45,189011
2022-02-22 08:44:00,189374
2022-02-22 08:44:15,189082
2022-02-22 08:44:30,189561
2022-02-22 08:44:45,189036
2022-02-22 08:45:00,189336
2022-02-22 08:45:15,188963
2022-02-22 08:45:30,189307
2022-02-22 08:45:45,189022
2022-02-22 08:46:00,189228
2022-02-22 08:46:15,189284
2022-02-22 08:46:30,189397
2022-02-22 08:46:45,189004
2022-02-22 08:47:00,189184
2022-02-22 08:47:15,189362
2022-02-22 08:47:30,189132
2022-02-22 08:47:45,189220
2022-02-22 08:48:00,188921
2022-02-22 08:48:15,189394
2022-02-22 08:48:30,188902
2022-02-22 08:48:45,188069
2022-02-22 08:49:00,186659
2022-02-22 08:49:15,185498
2022-02-22 08:49:30,184694
2022-02-22 08:49:45,183329
2022-02-22 08:50:00,181894
2022-02-22 08:50:15,180555
2022-02-22 08:50:30,179113
2022-02-22 08:50:45,178011
2022-02-22 08:51:00,176441
2022-02-22 08:51:15,174684
2022-02-22 08:51:30,173532
2022-02-22 08:51:45,171641
2022-02-22 08:52:00,170002
2022-02-22 08:52:15,168135
2022-02-22 08:52:30,167126
2022-02-22 08:52:45,165057
2022-02-22 08:53:00,162980
2022-02-22 08:53:15,161259
2022-02-22 08:53:30,159841
2022-02-22 08:53:45,157714
2022-02-22 08:54:00,156029
2022-02-22 08:54:15,153805
2022-02-22 08:54:30,152562
2022-02-22 08:54:45,150462
2022-02-22 08:55:00,148309
2022-02-22 08:55:15,146308
2022-02-22 08:55:30,144766
2022-02-22 08:55:45,142532
2022-02-22 08:56:00,140372
2022-02-22 08:56:15,137984
2022-02-22 08:56:30,136609
2022-02-22 08:56:45,134487
2022-02-22 08:57:00,132184
2022-02-22 08:57:15,129693
2022-02-22 08:57:30,128474
2022-02-22 08:57:45,125845
2022-02-22 08:58:00,123617
2022-02-22 08:58:15,121672
2022-02-22 08:58:30,119878
2022-02-22 08:58:45,117593
2022-02-22 08:59:00,115496
2022-02-22 08:59:15,113211
2022-02-22 08:59:30,111401
2022-02-22 08:59:45,109402
2022-02-22 09:00:00,107013
2022-02-22 09:00:15,104907
2022-02-22 09:00:30,103331
2022-02-22 09:00:45,101158
2022-02-22 09:01:00,99051
2022-02-22 09:01:15,96692
2022-02-22 09:01:30,95293
2022-02-22 09:01:45,93060
2022-02-22 09:02:00,90717
2022-02-22 09:02:15,88944
2022-02-22 09:02:30,87244
2022-02-22 09:02:45,85537
2022-02-22 09:03:00,83445
2022-02-22 09:03:15,81242
2022-02-22 09:03:30,79825
2022-02-22 09:03:45,77950
2022-02-22 09:04:00,76091
2022-02-22 09:04:15,74221
2022-02-22 09:04:30,72809
2022-02-22 09:04:45,71163
2022-02-22 09:05:00,69244
2022-02-22 09:05:15,67737
2022-02-22 09:05:30,66387
2022-02-22 09:05:45,64643
2022-02-22 09:06:00,63144
2022-02-22 09:06:15,61435
2022-02-22 09:06:30,60421
2022-02-22 09:06:45,59100
2022-02-22 09:07:00,57694
2022-02-22 09:07:15,56225
2022-02-22 09:07:30,55273
2022-02-22 09:07:45,54037
2022-02-22 09:08:00,52677
2022-02-22 09:08:15,51419
2022-02-22 09:08:30,50652
2022-02-22 09:08:45,49638
2022-02-22 09:09:00,48646
2022-02-22 09:09:15,47579
2022-02-22 09:09:30,46863
2022-02-22 09:09:45,45992
2022-02-22 09:10:00,45280
2022-02-22 09:10:15,44529
2022-02-22 09:10:30,43856
2022-02-22 09:10:45,43327
2022-02-22 09:11:00,42616
2022-02-22 09:11:15,42079
2022-02-22 09:11:30,41788
2022-02-22 09:11:45,41394
2022-02-22 09:12:00,41026
2022-02-22 09:12:15,40654
2022-02-22 09:12:30,40369
2022-02-22 09:12:45,40304
2022-02-22 09:13:00,40260
2022-02-22 09:13:15,39955
2022-02-22 09:13:30,40042
2022-02-22 09:13:45,40276
2022-02-22 09:14:00,40175
2022-02-22 09:14:15,40325
2022-02-22 09:14:30,40355
2022-02-22 09:14:45,40785
2022-02-22 09:15:00,41155
2022-02-22 09:15:15,41488
2022-02-22 09:15:30,41829
2022-02-22 09:15:45,42403
2022-02-22 09:16:00,42880
2022-02-22 09:16:15,43523
2022-02-22 09:16:30,43910
2022-02-22 09:16:45,44644
2022-02-22 09:17:00,45536
2022-02-22 09:17:15,46293
2022-02-22 09:17:30,46882
2022-02-22 09:17:45,48009
2022-02-22 09:18:00,49009
2022-02-22 09:18:15,49953
2022-02-22 09:18:30,50637
2022-02-22 09:18:45,51890
2022-02-22 09:19:00,53242
2022-02-22 09:19:15,54330
2022-02-22 09:19:30,55255
2022-02-22 09:19:45,56665
2022-02-22 09:20:00,58068
2022-02-22 09:20:15,59444
2022-02-22 09:20:30,60617
2022-02-22 09:20:45,62136
2022-02-22 09:21:00,63771
2022-02-22 09:21:15,65418
2022-02-22 09:21:30,66577
2022-02-22 09:21:45,68357
2022-02-22 09:22:00,69971
2022-02-22 09:22:15,71789
2022-02-22 09:22:30,72955
