,index,timestamp,input_rate,datetime,seconds,minutes,backpressure,busy_time,CPU_load,idle_time,lag,latency,taskmanager,throughput
0,5,2022-09-28 03:56:40,4938.335196060607,2022-09-28 03:56:40,0,0.0,0.0,0.0,0.077847555757723,0.0,0.0,0.0,0.0,0.0
1,6,2022-09-28 03:56:55,14912.745688871491,2022-09-28 03:56:55,15,0.25,0.0,0.0,0.5864854037399359,0.0,0.0,0.0,7.0,0.0
2,7,2022-09-28 03:57:10,72337.71153878787,2022-09-28 03:57:10,30,0.5,0.0,0.0,0.5671329558157862,0.0,0.0,0.0,7.0,0.0
3,8,2022-09-28 03:57:25,79335.9194148485,2022-09-28 03:57:25,45,0.75,0.0,0.0,0.4546719155147137,0.0,0.0,0.0,7.0,0.0
4,9,2022-09-28 03:57:40,80889.90176535583,2022-09-28 03:57:40,60,1.0,0.0,0.0,0.1989632110749438,0.0,0.0,-0.001,0.0,0.0
5,10,2022-09-28 03:57:55,85998.82016652531,2022-09-28 03:57:55,75,1.25,0.0,0.0,0.1326697124733334,0.0,0.0,-0.001,7.0,0.0
6,11,2022-09-28 03:58:10,92227.69096790907,2022-09-28 03:58:10,90,1.5,0.0,0.0,0.0505987176452628,0.0,0.0,-0.001,6.571428571428571,0.0
7,12,2022-09-28 03:58:25,128688.64294484012,2022-09-28 03:58:25,105,1.75,0.0,0.0,0.0733560226323384,0.0,0.0,-0.001,6.142857142857143,0.0
8,13,2022-09-28 03:58:40,151211.58020056758,2022-09-28 03:58:40,120,2.0,0.0,0.0,0.0822973530325384,0.0,0.0,-0.001,5.714285714285714,0.0
9,14,2022-09-28 03:58:55,149549.91337526985,2022-09-28 03:58:55,135,2.25,0.0,0.0,0.0403148374468939,0.0,0.0,-0.001,5.285714285714286,0.0
10,15,2022-09-28 03:59:10,145890.09150582872,2022-09-28 03:59:10,150,2.5,0.0,0.0,0.066467495488289,0.0,0.0,-0.001,4.857142857142858,0.0
11,16,2022-09-28 03:59:25,146846.43636363634,2022-09-28 03:59:25,165,2.75,0.0,0.0,0.0608394465012112,0.0,0.0,-0.001,4.428571428571429,0.0
12,17,2022-09-28 03:59:40,149616.9333535122,2022-09-28 03:59:40,180,3.0,0.0,0.0,0.0725725870058168,0.0,0.0,-0.001,4.0,0.0
13,18,2022-09-28 03:59:55,154620.19999999998,2022-09-28 03:59:55,195,3.25,0.0,0.0,0.1989091693953198,0.0,0.0,-0.001,8.0,0.0
14,19,2022-09-28 04:00:10,122574.83873915882,2022-09-28 04:00:10,210,3.5,0.0,0.0,0.2471738876741272,0.0076176470588235,0.0,-0.001,2.0,0.0
15,20,2022-09-28 04:00:25,78176.56241957084,2022-09-28 04:00:25,225,3.75,0.0,0.0,0.3016279990281906,0.0076176470588235,0.0,-0.001,5.0,0.0
16,21,2022-09-28 04:00:40,64313.25776941513,2022-09-28 04:00:40,240,4.0,0.0,0.0,0.2821453437912031,0.0076176470588235,0.0,-0.001,6.0,0.0
17,22,2022-09-28 04:00:55,66053.76389263188,2022-09-28 04:00:55,255,4.25,0.0,0.0,0.3072187899813878,0.0203064516129032,0.0,-0.001,6.0,0.0
18,23,2022-09-28 04:01:10,59935.41686941427,2022-09-28 04:01:10,270,4.5,0.0,0.0,0.5346395394704756,0.0996837606837607,0.0,-0.001,8.0,0.0
19,24,2022-09-28 04:01:25,79001.61160864437,2022-09-28 04:01:25,285,4.75,0.0,0.0,0.182711962833914,0.1243486842105263,0.0,-0.001,5.0,0.0
20,25,2022-09-28 04:01:40,86964.39997749703,2022-09-28 04:01:40,300,5.0,0.0,0.0,0.5075623229312483,0.2019836956521739,0.0,-0.001,6.0,0.0
21,26,2022-09-28 04:01:55,100160.31454545454,2022-09-28 04:01:55,315,5.25,0.0,0.0,0.7567816594113145,0.1901017156862745,0.0,-0.001,7.0,0.0
22,27,2022-09-28 04:02:10,77584.73227689965,2022-09-28 04:02:10,330,5.5,0.0,0.0,0.740881166986791,0.2369056603773586,0.0,-0.001,7.0,0.0
23,28,2022-09-28 04:02:25,71483.7717188505,2022-09-28 04:02:25,345,5.75,0.0,0.0,0.2457138115622348,0.1524969696969697,0.0,-0.001,8.0,0.0
24,29,2022-09-28 04:02:40,52611.34545454545,2022-09-28 04:02:40,360,6.0,0.0,0.0,0.461611852300464,0.1804949494949496,0.0,226.99925,7.0,598.8166666666667
25,30,2022-09-28 04:02:55,14381.31471907631,2022-09-28 04:02:55,375,6.25,0.0,0.0,0.6236777158897902,0.1742412280701754,0.0,75.80680000000001,8.0,0.0
26,31,2022-09-28 04:03:10,15659.251201426465,2022-09-28 04:03:10,390,6.5,0.0,0.0,0.3985043897295771,0.1253419540229885,0.0,97.12475,8.0,0.0
27,32,2022-09-28 04:03:25,11142.49090909091,2022-09-28 04:03:25,405,6.75,0.0,0.0,0.7017332273281758,0.1138242574257425,0.0,306.653875,8.0,0.0
28,33,2022-09-28 04:03:40,10584.30909090909,2022-09-28 04:03:40,420,7.0,128.5,0.0,0.6057679140032083,0.1765299196787148,28257984.0,414.49983333333336,8.0,8917.533333333333
29,34,2022-09-28 04:03:55,11291.15429689758,2022-09-28 04:03:55,435,7.25,205.6,0.0,0.3981971693355507,0.204512037037037,28456064.16,413.5105486111111,5.0,8553.694444444443
30,35,2022-09-28 04:04:10,10375.205409175438,2022-09-28 04:04:10,450,7.5,205.6,0.0,0.203130887942918,0.428586,28654144.32,412.52126388888894,4.615384615384615,8189.855555555555
31,36,2022-09-28 04:04:25,3522.266422301004,2022-09-28 04:04:25,465,7.75,257.0,0.0,0.0934248511682922,0.5430705128205129,28852224.48,411.5319791666667,4.230769230769231,7826.016666666666
32,37,2022-09-28 04:04:40,48802.12028026293,2022-09-28 04:04:40,480,8.0,514.0,0.0,0.0505614697802197,0.4077058823529411,29050304.64,410.54269444444446,3.846153846153846,7462.177777777777
33,38,2022-09-28 04:04:55,71406.6909090909,2022-09-28 04:04:55,495,8.25,0.0,0.0,0.0392734018745763,0.0,29248384.8,409.5534097222222,3.4615384615384617,7098.3388888888885
