2022-02-22 11:05:15,7
2022-02-22 11:05:30,5
2022-02-22 11:05:45,4
2022-02-22 11:06:00,4
2022-02-22 11:06:15,8
2022-02-22 11:06:30,8
2022-02-22 11:06:45,8
2022-02-22 11:07:00,8
2022-02-22 11:07:15,8
2022-02-22 11:07:30,8
2022-02-22 11:07:45,8
2022-02-22 11:08:00,8
2022-02-22 11:08:15,8
2022-02-22 11:08:30,8
2022-02-22 11:08:45,8
2022-02-22 11:09:00,8
2022-02-22 11:09:15,8
2022-02-22 11:09:30,8
2022-02-22 11:09:45,8
2022-02-22 11:10:00,8
2022-02-22 11:10:15,8
2022-02-22 11:10:30,8
2022-02-22 11:10:45,8
2022-02-22 11:11:00,8
2022-02-22 11:11:15,8
2022-02-22 11:11:30,8
2022-02-22 11:11:45,8
2022-02-22 11:12:00,8
2022-02-22 11:12:15,8
2022-02-22 11:12:30,8
2022-02-22 11:12:45,8
2022-02-22 11:13:00,8
2022-02-22 11:13:15,8
2022-02-22 11:13:30,8
2022-02-22 11:13:45,8
2022-02-22 11:14:00,8
2022-02-22 11:14:15,8
2022-02-22 11:14:30,8
2022-02-22 11:14:45,8
2022-02-22 11:15:00,8
2022-02-22 11:15:15,8
2022-02-22 11:15:30,8
2022-02-22 11:15:45,7
2022-02-22 11:16:00,6
2022-02-22 11:16:15,6
2022-02-22 11:16:30,6
2022-02-22 11:16:45,8
2022-02-22 11:17:00,8
2022-02-22 11:17:15,8
2022-02-22 11:17:30,8
2022-02-22 11:17:45,8
2022-02-22 11:18:00,8
2022-02-22 11:18:15,8
2022-02-22 11:18:30,8
2022-02-22 11:18:45,8
2022-02-22 11:19:00,8
2022-02-22 11:19:15,8
2022-02-22 11:19:30,8
2022-02-22 11:19:45,8
2022-02-22 11:20:00,8
2022-02-22 11:20:15,8
2022-02-22 11:20:30,8
2022-02-22 11:20:45,8
2022-02-22 11:21:00,8
2022-02-22 11:21:15,8
2022-02-22 11:21:30,8
2022-02-22 11:21:45,8
2022-02-22 11:22:00,8
2022-02-22 11:22:15,8
2022-02-22 11:22:30,8
2022-02-22 11:22:45,8
2022-02-22 11:23:00,8
2022-02-22 11:23:15,8
2022-02-22 11:23:30,8
2022-02-22 11:23:45,8
2022-02-22 11:24:00,8
2022-02-22 11:24:15,8
2022-02-22 11:24:30,8
2022-02-22 11:24:45,8
2022-02-22 11:25:00,8
2022-02-22 11:25:15,8
2022-02-22 11:25:30,8
2022-02-22 11:25:45,8
2022-02-22 11:26:00,8
2022-02-22 11:26:15,8
2022-02-22 11:26:30,8
2022-02-22 11:26:45,7
2022-02-22 11:27:00,5
2022-02-22 11:27:15,4
2022-02-22 11:27:30,8
2022-02-22 11:27:45,8
2022-02-22 11:28:00,8
2022-02-22 11:28:15,8
2022-02-22 11:28:30,8
2022-02-22 11:28:45,8
2022-02-22 11:29:00,8
2022-02-22 11:29:15,8
2022-02-22 11:29:30,8
2022-02-22 11:29:45,8
2022-02-22 11:30:00,8
2022-02-22 11:30:15,8
2022-02-22 11:30:30,8
2022-02-22 11:30:45,8
2022-02-22 11:31:00,8
2022-02-22 11:31:15,8
2022-02-22 11:31:30,8
2022-02-22 11:31:45,8
2022-02-22 11:32:00,8
2022-02-22 11:32:15,8
2022-02-22 11:32:30,8
2022-02-22 11:32:45,8
2022-02-22 11:33:00,8
2022-02-22 11:33:15,8
2022-02-22 11:33:30,8
2022-02-22 11:33:45,8
2022-02-22 11:34:00,8
2022-02-22 11:34:15,8
2022-02-22 11:34:30,8
2022-02-22 11:34:45,8
2022-02-22 11:35:00,8
2022-02-22 11:35:15,8
2022-02-22 11:35:30,8
2022-02-22 11:35:45,8
2022-02-22 11:36:00,8
2022-02-22 11:36:15,8
2022-02-22 11:36:30,8
2022-02-22 11:36:45,8
2022-02-22 11:37:00,8
2022-02-22 11:37:15,8
2022-02-22 11:37:30,8
2022-02-22 11:37:45,8
2022-02-22 11:38:00,8
2022-02-22 11:38:15,8
2022-02-22 11:38:30,6
2022-02-22 11:38:45,6
2022-02-22 11:39:00,6
2022-02-22 11:39:15,7
2022-02-22 11:39:30,8
2022-02-22 11:39:45,8
2022-02-22 11:40:00,8
2022-02-22 11:40:15,8
2022-02-22 11:40:30,8
2022-02-22 11:40:45,8
2022-02-22 11:41:00,8
2022-02-22 11:41:15,8
2022-02-22 11:41:30,8
2022-02-22 11:41:45,8
2022-02-22 11:42:00,8
2022-02-22 11:42:15,8
2022-02-22 11:42:30,8
2022-02-22 11:42:45,8
2022-02-22 11:43:00,8
2022-02-22 11:43:15,8
2022-02-22 11:43:30,8
2022-02-22 11:43:45,8
2022-02-22 11:44:00,8
2022-02-22 11:44:15,8
2022-02-22 11:44:30,8
2022-02-22 11:44:45,8
2022-02-22 11:45:00,8
2022-02-22 11:45:15,8
2022-02-22 11:45:30,8
2022-02-22 11:45:45,8
2022-02-22 11:46:00,8
2022-02-22 11:46:15,8
2022-02-22 11:46:30,8
2022-02-22 11:46:45,8
2022-02-22 11:47:00,8
2022-02-22 11:47:15,8
2022-02-22 11:47:30,8
2022-02-22 11:47:45,8
2022-02-22 11:48:00,8
2022-02-22 11:48:15,8
2022-02-22 11:48:30,8
2022-02-22 11:48:45,8
2022-02-22 11:49:00,8
2022-02-22 11:49:15,8
2022-02-22 11:49:30,8
2022-02-22 11:49:45,8
2022-02-22 11:50:00,8
2022-02-22 11:50:15,8
2022-02-22 11:50:30,8
2022-02-22 11:50:45,8
2022-02-22 11:51:00,8
2022-02-22 11:51:15,8
2022-02-22 11:51:30,8
2022-02-22 11:51:45,8
2022-02-22 11:52:00,8
2022-02-22 11:52:15,8
2022-02-22 11:52:30,8
2022-02-22 11:52:45,7
2022-02-22 11:53:00,7
2022-02-22 11:53:15,7
2022-02-22 11:53:30,8
2022-02-22 11:53:45,8
2022-02-22 11:54:00,8
2022-02-22 11:54:15,8
2022-02-22 11:54:30,8
2022-02-22 11:54:45,8
2022-02-22 11:55:00,8
2022-02-22 11:55:15,8
2022-02-22 11:55:30,8
2022-02-22 11:55:45,8
2022-02-22 11:56:00,8
2022-02-22 11:56:15,8
2022-02-22 11:56:30,8

