timestamp,__name__,value
2022-09-29 04:44:23,lag,
2022-09-29 04:44:38,lag,4667676.0
2022-09-29 04:44:53,lag,4713000.0
2022-09-29 04:45:08,lag,4713000.0
2022-09-29 04:45:23,lag,2924574.0
2022-09-29 04:45:38,lag,2593242.0
2022-09-29 04:45:53,lag,429303.0
2022-09-29 04:46:08,lag,77373.0
2022-09-29 04:46:23,lag,73911.0
2022-09-29 04:46:38,lag,74367.0
2022-09-29 04:46:53,lag,59484.0
2022-09-29 04:47:08,lag,61710.0
2022-09-29 04:47:23,lag,62241.0
2022-09-29 04:47:38,lag,63324.0
2022-09-29 04:47:53,lag,49260.0
2022-09-29 04:48:08,lag,43548.0
2022-09-29 04:48:23,lag,32895.0
2022-09-29 04:48:38,lag,43740.0
2022-09-29 04:48:53,lag,46791.0
2022-09-29 04:49:08,lag,49584.0
2022-09-29 04:49:23,lag,51702.0
2022-09-29 04:49:38,lag,66528.0
2022-09-29 04:49:53,lag,64617.0
2022-09-29 04:50:08,lag,64617.0
2022-09-29 04:50:23,lag,48039.0
2022-09-29 04:50:38,lag,47289.0
2022-09-29 04:50:53,lag,47769.0
2022-09-29 04:51:08,lag,47334.0
2022-09-29 04:51:23,lag,39816.0
2022-09-29 04:51:38,lag,51744.0
2022-09-29 04:51:53,lag,52536.0
2022-09-29 04:52:08,lag,56283.0
2022-09-29 04:52:23,lag,42717.0
2022-09-29 04:52:38,lag,42744.0
2022-09-29 04:52:53,lag,39039.0
2022-09-29 04:53:08,lag,39894.0
2022-09-29 04:53:23,lag,38781.0
2022-09-29 04:53:38,lag,50973.0
2022-09-29 04:53:53,lag,50844.0
2022-09-29 04:54:08,lag,51105.0
2022-09-29 04:54:23,lag,46008.0
2022-09-29 04:54:38,lag,46488.0
2022-09-29 04:54:53,lag,40602.0
2022-09-29 04:55:08,lag,38955.0
2022-09-29 04:55:23,lag,26874.0
2022-09-29 04:55:38,lag,62130.0
2022-09-29 04:55:53,lag,60399.0
2022-09-29 04:56:08,lag,63489.0
2022-09-29 04:56:23,lag,37080.0
2022-09-29 04:56:38,lag,33816.0
2022-09-29 04:56:53,lag,29367.0
2022-09-29 04:57:08,lag,32802.0
2022-09-29 04:57:23,lag,25485.0
2022-09-29 04:57:38,lag,37824.0
2022-09-29 04:57:53,lag,31602.0
2022-09-29 04:58:08,lag,29727.0
2022-09-29 04:58:23,lag,14850.0
2022-09-29 04:58:38,lag,22485.0
2022-09-29 04:58:53,lag,27501.0
2022-09-29 04:59:08,lag,27399.0
