timestamp,__name__,value
2022-09-21 08:14:36,lag,
2022-09-21 08:14:51,lag,6885219.0
2022-09-21 08:15:06,lag,8419857.0
2022-09-21 08:15:21,lag,8510832.0
2022-09-21 08:15:36,lag,8437536.0
2022-09-21 08:15:51,lag,8022318.0
2022-09-21 08:16:06,lag,7388976.0
2022-09-21 08:16:21,lag,2815755.0
2022-09-21 08:16:36,lag,2569707.0
2022-09-21 08:16:51,lag,49770.0
2022-09-21 08:17:06,lag,51480.0
2022-09-21 08:17:21,lag,47829.0
2022-09-21 08:17:36,lag,46701.0
2022-09-21 08:17:51,lag,33177.0
2022-09-21 08:18:06,lag,32085.0
2022-09-21 08:18:21,lag,2850048.0
2022-09-21 08:18:36,lag,2904952.0
2022-09-21 08:18:51,lag,2904952.0
2022-09-21 08:19:06,lag,2904952.0
2022-09-21 08:19:21,lag,583828.0
2022-09-21 08:19:36,lag,583828.0
2022-09-21 08:19:51,lag,61544.0
2022-09-21 08:20:06,lag,62204.0
2022-09-21 08:20:21,lag,32696.0
2022-09-21 08:20:36,lag,569052.0
2022-09-21 08:20:51,lag,2400378.0
2022-09-21 08:21:06,lag,2400378.0
2022-09-21 08:21:21,lag,2400378.0
2022-09-21 08:21:36,lag,1838382.0
2022-09-21 08:21:51,lag,155460.0
2022-09-21 08:22:06,lag,160392.0
2022-09-21 08:22:21,lag,53556.0
2022-09-21 08:22:36,lag,56646.0
2022-09-21 08:22:51,lag,2209608.0
2022-09-21 08:23:06,lag,2209608.0
2022-09-21 08:23:21,lag,2209608.0
2022-09-21 08:23:36,lag,2209608.0
2022-09-21 08:23:51,lag,57976.0
2022-09-21 08:24:06,lag,64096.0
2022-09-21 08:24:21,lag,59576.0
2022-09-21 08:24:36,lag,69120.0
2022-09-21 08:24:51,lag,41952.0
2022-09-21 08:25:06,lag,1040580.0
2022-09-21 08:25:21,lag,1040580.0
2022-09-21 08:25:36,lag,1040580.0
2022-09-21 08:25:51,lag,1040580.0
2022-09-21 08:26:06,lag,85500.0
2022-09-21 08:26:21,lag,85500.0
2022-09-21 08:26:36,lag,69192.0
2022-09-21 08:26:51,lag,80808.0
2022-09-21 08:27:06,lag,31464.0
2022-09-21 08:27:21,lag,1249704.0
2022-09-21 08:27:36,lag,1249704.0
2022-09-21 08:27:51,lag,1249704.0
2022-09-21 08:28:06,lag,1249704.0
2022-09-21 08:28:21,lag,609936.0
2022-09-21 08:28:36,lag,609936.0
2022-09-21 08:28:51,lag,72744.0
2022-09-21 08:29:06,lag,72744.0
2022-09-21 08:29:21,lag,72744.0
2022-09-21 08:29:36,lag,78384.0
2022-09-21 08:29:51,lag,78384.0
2022-09-21 08:30:06,lag,78384.0
2022-09-21 08:30:21,lag,69288.0
2022-09-21 08:30:36,lag,69288.0
2022-09-21 08:30:51,lag,58104.0
2022-09-21 08:31:06,lag,58104.0
2022-09-21 08:31:21,lag,62904.0
2022-09-21 08:31:36,lag,62904.0
2022-09-21 08:31:51,lag,69072.0
2022-09-21 08:32:06,lag,69072.0
