timestamp,__name__,value
2022-10-03 13:29:08,backpressure,0.0
2022-10-03 13:29:23,backpressure,0.0
2022-10-03 13:29:38,backpressure,430.6
2022-10-03 13:29:53,backpressure,622.5
2022-10-03 13:30:08,backpressure,657.0909090909091
2022-10-03 13:30:23,backpressure,757.0
2022-10-03 13:30:38,backpressure,631.0
2022-10-03 13:30:53,backpressure,436.1666666666667
2022-10-03 13:31:08,backpressure,284.6666666666667
2022-10-03 13:31:23,backpressure,125.16666666666667
2022-10-03 13:31:38,backpressure,60.833333333333336
2022-10-03 13:31:53,backpressure,46.83333333333332
2022-10-03 13:32:08,backpressure,26.166666666666668
2022-10-03 13:32:23,backpressure,19.5
2022-10-03 13:32:38,backpressure,15.499999999999998
2022-10-03 13:32:53,backpressure,6.75
2022-10-03 13:33:08,backpressure,5.083333333333333
2022-10-03 13:33:23,backpressure,5.249999999999999
2022-10-03 13:33:38,backpressure,4.083333333333333
2022-10-03 13:33:53,backpressure,4.25
2022-10-03 13:34:08,backpressure,4.25
2022-10-03 13:34:23,backpressure,4.0
2022-10-03 13:34:38,backpressure,6.833333333333333
2022-10-03 13:34:53,backpressure,10.833333333333332
2022-10-03 13:35:08,backpressure,11.083333333333334
2022-10-03 13:35:23,backpressure,11.083333333333332
2022-10-03 13:35:38,backpressure,5.75
2022-10-03 13:35:53,backpressure,1.3333333333333335
2022-10-03 13:36:08,backpressure,1.333333333333333
2022-10-03 13:36:23,backpressure,1.7499999999999998
2022-10-03 13:36:38,backpressure,2.25
2022-10-03 13:36:53,backpressure,3.0
2022-10-03 13:37:08,backpressure,239.0
2022-10-03 13:37:23,backpressure,293.0
2022-10-03 13:37:38,backpressure,304.6363636363636
2022-10-03 13:37:53,backpressure,367.0833333333333
2022-10-03 13:38:08,backpressure,363.0
2022-10-03 13:38:23,backpressure,357.5
2022-10-03 13:38:38,backpressure,368.0
2022-10-03 13:38:53,backpressure,373.0
2022-10-03 13:39:08,backpressure,379.3333333333333
2022-10-03 13:39:23,backpressure,438.5
2022-10-03 13:39:38,backpressure,715.8
2022-10-03 13:39:53,backpressure,739.25
2022-10-03 13:40:08,backpressure,722.6363636363636
2022-10-03 13:40:23,backpressure,779.8333333333333
2022-10-03 13:40:38,backpressure,770.2500000000001
2022-10-03 13:40:53,backpressure,757.4166666666666
2022-10-03 13:41:08,backpressure,755.1666666666666
2022-10-03 13:41:23,backpressure,730.9166666666667
2022-10-03 13:41:38,backpressure,673.2
2022-10-03 13:41:53,backpressure,737.8
2022-10-03 13:42:08,backpressure,788.5
2022-10-03 13:42:23,backpressure,766.4545454545455
2022-10-03 13:42:38,backpressure,809.7500000000001
2022-10-03 13:42:53,backpressure,759.6666666666666
2022-10-03 13:43:08,backpressure,724.75
2022-10-03 13:43:23,backpressure,712.1666666666666
2022-10-03 13:43:38,backpressure,733.1666666666666
2022-10-03 13:43:53,backpressure,770.4166666666666
2022-10-03 13:44:08,backpressure,790.25
2022-10-03 13:44:23,backpressure,848.0
2022-10-03 13:44:38,backpressure,793.5833333333334
2022-10-03 13:44:53,backpressure,762.0
2022-10-03 13:45:08,backpressure,723.4166666666667
2022-10-03 13:45:23,backpressure,689.8333333333334
2022-10-03 13:45:38,backpressure,725.75
2022-10-03 13:45:53,backpressure,673.2499999999999
2022-10-03 13:46:08,backpressure,685.75
2022-10-03 13:46:23,backpressure,635.3333333333333
2022-10-03 13:46:38,backpressure,580.75
2022-10-03 13:46:53,backpressure,587.25
2022-10-03 13:47:08,backpressure,567.1666666666666
2022-10-03 13:47:23,backpressure,573.1666666666666
2022-10-03 13:47:38,backpressure,573.5833333333334
2022-10-03 13:47:53,backpressure,580.9166666666666
2022-10-03 13:48:08,backpressure,545.25
2022-10-03 13:48:23,backpressure,518.6666666666666
2022-10-03 13:48:38,backpressure,427.16666666666663
2022-10-03 13:48:53,backpressure,346.1666666666667
2022-10-03 13:49:08,backpressure,296.9166666666667
2022-10-03 13:49:23,backpressure,248.75
2022-10-03 13:49:38,backpressure,223.08333333333334
2022-10-03 13:49:53,backpressure,206.83333333333334
2022-10-03 13:50:08,backpressure,179.58333333333334
2022-10-03 13:50:23,backpressure,177.83333333333331
2022-10-03 13:50:38,backpressure,189.58333333333334
2022-10-03 13:50:53,backpressure,215.75
2022-10-03 13:51:08,backpressure,228.83333333333334
2022-10-03 13:51:23,backpressure,218.5
2022-10-03 13:51:38,backpressure,222.16666666666669
2022-10-03 13:51:53,backpressure,223.5
2022-10-03 13:52:08,backpressure,223.33333333333334
2022-10-03 13:52:23,backpressure,199.25
2022-10-03 13:52:38,backpressure,166.83333333333334
2022-10-03 13:52:53,backpressure,132.25
2022-10-03 13:53:08,backpressure,110.33333333333334
2022-10-03 13:53:23,backpressure,131.25
2022-10-03 13:53:38,backpressure,150.0
2022-10-03 13:53:53,backpressure,172.0
2022-10-03 13:54:08,backpressure,189.91666666666669
2022-10-03 13:54:23,backpressure,161.5
2022-10-03 13:54:38,backpressure,130.0
2022-10-03 13:54:53,backpressure,100.83333333333334
2022-10-03 13:55:08,backpressure,65.0
2022-10-03 13:55:23,backpressure,66.33333333333333
2022-10-03 13:55:38,backpressure,69.75
2022-10-03 13:55:53,backpressure,64.33333333333333
2022-10-03 13:56:08,backpressure,66.75
2022-10-03 13:56:23,backpressure,58.099999999999994
2022-10-03 13:56:38,backpressure,424.0
2022-10-03 13:56:53,backpressure,301.57142857142856
2022-10-03 13:57:08,backpressure,237.20000000000002
2022-10-03 13:57:23,backpressure,244.41666666666669
2022-10-03 13:57:38,backpressure,155.58333333333334
2022-10-03 13:57:53,backpressure,168.75
2022-10-03 13:58:08,backpressure,186.66666666666666
2022-10-03 13:58:23,backpressure,186.75
2022-10-03 13:58:38,backpressure,193.91666666666669
