,index,timestamp,input_rate,datetime,seconds,minutes,backpressure,busy_time,CPU_load,idle_time,lag,latency,taskmanager,throughput
0,2,2022-09-30 01:16:59,3505.986933101852,2022-09-30 01:16:59,0,0.0,0.0,0.0,0.3050363732449501,0.0,0.0,0.0,4.0,0.0
1,3,2022-09-30 01:17:14,21613.929953030303,2022-09-30 01:17:14,15,0.25,53.0,0.0,0.9851597447489636,0.1352983870967742,0.0,10.728125,8.0,1.1166666666666667
2,4,2022-09-30 01:17:29,39820.64368636364,2022-09-30 01:17:29,30,0.5,487.1666666666666,0.0,0.8999069627851141,0.1814989247311828,1627923.0,24.5866875,8.0,1252.1
3,5,2022-09-30 01:17:44,58078.36497515152,2022-09-30 01:17:44,45,0.75,640.3333333333334,0.0,0.8944312814748542,0.1815871415770609,1961976.0,20.80625,8.0,6421.050000000001
4,6,2022-09-30 01:17:59,68659.70909090909,2022-09-30 01:17:59,60,1.0,698.5,0.0,0.8286274509803923,0.2408464187327823,2023788.0,16.117125,8.0,15588.083333333334
5,7,2022-09-30 01:18:14,68216.27272727272,2022-09-30 01:18:14,75,1.25,908.75,0.3516958333333333,0.927052622972266,0.4279520833333333,1790340.0,9.172937499999998,8.0,30771.36666666667
6,8,2022-09-30 01:18:29,67799.05454545454,2022-09-30 01:18:29,90,1.5,835.6666666666666,0.3039937499999999,0.9667937174869948,0.4996520833333333,1628547.0,0.7891249999999999,8.0,47327.86666666666
7,9,2022-09-30 01:18:44,67170.72727272726,2022-09-30 01:18:44,105,1.75,656.3333333333334,0.2451541666666666,0.7650290116046419,0.6309,1158279.0,0.0473125,8.0,52270.86666666667
8,10,2022-09-30 01:18:59,66969.58181818182,2022-09-30 01:18:59,120,2.0,495.08333333333337,0.1925583333333333,0.6248577670429873,0.7283729166666667,767382.0,0.0338749999999999,8.0,50368.21666666666
9,11,2022-09-30 01:19:14,66711.85454545454,2022-09-30 01:19:14,135,2.25,282.75000000000006,0.1590270833333333,0.6821306522609043,0.7979812500000002,226863.0,0.028125,8.0,41773.816666666666
10,12,2022-09-30 01:19:29,66606.10909090909,2022-09-30 01:19:29,150,2.5,105.08333333333331,0.1136208333333333,0.5775110544217688,0.8679166666666666,11379.0,0.0095625,8.0,30960.63333333333
11,13,2022-09-30 01:19:44,66433.60647922466,2022-09-30 01:19:44,165,2.75,70.58333333333334,0.0889562499999999,0.5064826377359455,0.8991604166666666,7806.0,0.012,8.0,27446.6
12,14,2022-09-30 01:19:59,66505.70909090908,2022-09-30 01:19:59,180,3.0,36.41666666666666,0.0781375,0.4993571247647996,0.9164291666666666,6987.0,0.0029375,8.0,26724.55
13,15,2022-09-30 01:20:14,66981.05454545454,2022-09-30 01:20:14,195,3.25,26.25,0.0697291666666666,0.49115050115791,0.92635625,4326.0,0.0019374999999999,8.0,27254.666666666664
14,16,2022-09-30 01:20:29,67334.94545454545,2022-09-30 01:20:29,210,3.5,16.416666666666668,0.0614520833333333,0.5036275510204081,0.93614375,3897.0,0.0090625,8.0,26663.316666666666
15,17,2022-09-30 01:20:44,67691.58181818182,2022-09-30 01:20:44,225,3.75,11.0,0.0579479166666666,0.4948930781840951,0.9402833333333332,3363.0,0.00325,8.0,26317.916666666668
16,18,2022-09-30 01:20:59,67815.94545454545,2022-09-30 01:20:59,240,4.0,12.666666666666666,0.0551541666666666,0.4837423469387755,0.9435354166666666,3195.0,0.008375,8.0,26432.233333333337
17,19,2022-09-30 01:21:14,67527.72727272726,2022-09-30 01:21:14,255,4.25,12.749999999999996,0.0538979166666666,0.4667576530612245,0.9447625,2469.0,0.0036875,8.0,26045.050000000003
18,20,2022-09-30 01:21:29,67309.18696504005,2022-09-30 01:21:29,270,4.5,6.166666666666667,0.0528229166666666,0.4764175170068027,0.9465541666666668,1821.0,0.0051249999999999,8.0,26097.000000000004
19,21,2022-09-30 01:21:44,66782.99999999999,2022-09-30 01:21:44,285,4.75,6.0,0.0523937499999999,0.4835490664350846,0.946966666666667,1314.0,0.0331875,8.0,26566.416666666664
20,22,2022-09-30 01:21:59,66655.14545454545,2022-09-30 01:21:59,300,5.0,8.0,0.05045625,0.4728473639455782,0.9489791666666664,2538.0,0.0056875,8.0,26441.5
21,23,2022-09-30 01:22:14,66753.96448241388,2022-09-30 01:22:14,315,5.25,6.583333333333333,0.0513333333333333,0.5487670068027212,0.9481833333333332,2922.0,0.0168125,8.0,26167.13333333333
22,24,2022-09-30 01:22:29,67245.87272727273,2022-09-30 01:22:29,330,5.5,10.25,0.0583604166666666,0.5616946778711485,0.9406916666666668,4416.0,0.0122499999999999,8.0,26611.666666666668
23,25,2022-09-30 01:22:44,67637.70148690586,2022-09-30 01:22:44,345,5.75,11.083333333333334,0.0589937499999999,0.4877623299319727,0.9400333333333336,4014.0,0.016875,8.0,26602.88333333333
24,26,2022-09-30 01:22:59,67552.27272727272,2022-09-30 01:22:59,360,6.0,10.916666666666666,0.0603645833333333,0.4646224489795919,0.9383916666666668,4149.0,0.0018124999999999,8.0,26986.966666666667
25,27,2022-09-30 01:23:14,66534.34545454544,2022-09-30 01:23:14,375,6.25,14.0,0.0591958333333333,0.4463465136054421,0.9395104166666668,2544.0,0.0318125,8.0,27062.43333333333
