timestamp,__name__,value
2022-09-30 01:58:10,latency,-0.001
2022-09-30 01:58:25,latency,17.600625000000004
2022-09-30 01:58:40,latency,23.734
2022-09-30 01:58:55,latency,23.352874999999997
2022-09-30 01:59:10,latency,15.28325
2022-09-30 01:59:25,latency,29.174875
2022-09-30 01:59:40,latency,36.2
2022-09-30 01:59:55,latency,23.1200625
2022-09-30 02:00:10,latency,5.9514375
2022-09-30 02:00:25,latency,0.015875
2022-09-30 02:00:40,latency,0.0078125
2022-09-30 02:00:55,latency,0.009500000000000001
2022-09-30 02:01:10,latency,0.014437499999999999
2022-09-30 02:01:25,latency,0.0079375
2022-09-30 02:01:40,latency,0.012875000000000001
2022-09-30 02:01:55,latency,0.036625
2022-09-30 02:02:10,latency,0.037250000000000005
2022-09-30 02:02:25,latency,0.0374375
2022-09-30 02:02:40,latency,0.008875
2022-09-30 02:02:55,latency,0.0080625
2022-09-30 02:03:10,latency,0.03381250000000001
2022-09-30 02:03:25,latency,0.0074375
2022-09-30 02:03:40,latency,0.0070625
2022-09-30 02:03:55,latency,0.005
2022-09-30 02:04:10,latency,0.030125000000000002
2022-09-30 02:04:25,latency,0.0055
2022-09-30 02:04:40,latency,0.03375000000000001
2022-09-30 02:04:55,latency,0.0329375
