timestamp,__name__,value
1648200811,backpressure,0
1648200826,backpressure,0
1648200841,backpressure,0
1648200856,backpressure,21.727272727272727
1648200871,backpressure,27.166666666666664
1648200886,backpressure,50.083333333333336
1648200901,backpressure,70.49999999999999
1648200916,backpressure,55.166666666666664
1648200931,backpressure,52.16666666666667
1648200946,backpressure,35.75
1648200961,backpressure,20.333333333333332
1648200976,backpressure,15.416666666666666
1648200991,backpressure,11.16666666666667
1648201006,backpressure,4.666666666666666
1648201021,backpressure,2.7500000000000004
1648201036,backpressure,0.16666666666666663
1648201051,backpressure,0
1648201066,backpressure,0
1648201081,backpressure,95
1648201096,backpressure,103.83333333333333
1648201111,backpressure,121.22222222222221
1648201126,backpressure,99.74999999999999
1648201141,backpressure,83.66666666666666
1648201156,backpressure,55.58333333333332
1648201171,backpressure,22.83333333333333
1648201186,backpressure,11.083333333333334
1648201201,backpressure,5.416666666666667
1648201216,backpressure,6.25
1648201231,backpressure,4.916666666666666
1648201246,backpressure,3.3333333333333326
1648201261,backpressure,3.25
1648201276,backpressure,78
1648201291,backpressure,173.8
1648201306,backpressure,167.25
1648201321,backpressure,165.36363636363635
1648201336,backpressure,173.75
1648201351,backpressure,121.49999999999999
1648201366,backpressure,85.41666666666666
1648201381,backpressure,53.583333333333336
1648201396,backpressure,44.666666666666664
1648201411,backpressure,33.41666666666667
1648201426,backpressure,16.166666666666664
1648201441,backpressure,6.5
1648201456,backpressure,5.416666666666667
1648201471,backpressure,5.416666666666667
1648201486,backpressure,5.25
1648201501,backpressure,5.249999999999999
1648201516,backpressure,1.4166666666666667
1648201531,backpressure,1.4166666666666667
1648201546,backpressure,2.5833333333333335
1648201561,backpressure,3.75
1648201576,backpressure,3.75
1648201591,backpressure,4.583333333333333
1648201606,backpressure,4.583333333333334
1648201621,backpressure,3.083333333333333
1648201636,backpressure,1.5
1648201651,backpressure,1.25
1648201666,backpressure,2.5833333333333335
1648201681,backpressure,2.5833333333333335
1648201696,backpressure,3.1
1648201711,backpressure,109.4
1648201726,backpressure,128.5
1648201741,backpressure,105.63636363636364
1648201756,backpressure,112.16666666666667
1648201771,backpressure,77.16666666666667
1648201786,backpressure,52.75
1648201801,backpressure,51.583333333333336
1648201816,backpressure,44.16666666666667
1648201831,backpressure,37.66666666666667
1648201846,backpressure,24.833333333333336
1648201861,backpressure,16.333333333333336
1648201876,backpressure,16.833333333333336
1648201891,backpressure,16.833333333333332
1648201906,backpressure,16
1648201921,backpressure,20.083333333333332
1648201936,backpressure,17.666666666666668
1648201951,backpressure,48.5
1648201966,backpressure,45
1648201981,backpressure,45
1648201996,backpressure,45.75
1648202011,backpressure,46.83333333333333
1648202026,backpressure,43.91666666666667
1648202041,backpressure,39.833333333333336
1648202056,backpressure,42.166666666666664
1648202071,backpressure,31.416666666666668
1648202086,backpressure,27.583333333333332
1648202101,backpressure,26.499999999999996
1648202116,backpressure,21.083333333333332
1648202131,backpressure,21.083333333333332
1648202146,backpressure,23.75
1648202161,backpressure,15.833333333333332
1648202176,backpressure,26.333333333333332
1648202191,backpressure,45.5
1648202206,backpressure,57
1648202221,backpressure,57.5
1648202236,backpressure,65.66666666666667
1648202251,backpressure,61.41666666666667
1648202266,backpressure,60.75
1648202281,backpressure,63.166666666666664
1648202296,backpressure,64.25
1648202311,backpressure,74.83333333333334
1648202326,backpressure,74
1648202341,backpressure,76.66666666666667
1648202356,backpressure,90
1648202371,backpressure,28.75
1648202386,backpressure,37.333333333333336
1648202401,backpressure,51.16666666666667
1648202416,backpressure,60.166666666666664
1648202431,backpressure,55.249999999999986
1648202446,backpressure,37.08333333333333
1648202461,backpressure,29.599999999999998
1648202476,backpressure,69.33333333333334
1648202491,backpressure,77.83333333333334
1648202506,backpressure,60.44444444444444
1648202521,backpressure,53.083333333333336
1648202536,backpressure,42.66666666666667
1648202551,backpressure,25
1648202566,backpressure,25.333333333333332
1648202581,backpressure,24
1648202596,backpressure,26.416666666666668
1648202611,backpressure,29.083333333333332
1648202626,backpressure,23.666666666666664
1648202641,backpressure,25.25
1648202656,backpressure,19.666666666666668
1648202671,backpressure,19.833333333333332
1648202686,backpressure,26.333333333333336
1648202701,backpressure,25.166666666666668
1648202716,backpressure,25.333333333333332
1648202731,backpressure,26.5
1648202746,backpressure,23.75
